,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
106,0.0008008003234863282,0.00040040622366781795,0.0003998279571533203,0.0004896877100906135,0.001,3,0.1,rbf,"{'C': 0.001, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
626,0.0005997180938720703,0.0004896682916828235,0.0004001617431640625,0.0004900962514388981,0.05,4,0.1,rbf,"{'C': 0.05, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
226,0.0006000518798828125,0.0004899421955766739,0.00040030479431152344,0.0004902715278862715,0.005,2,0.1,rbf,"{'C': 0.005, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
666,0.00039997100830078123,0.0004898624643296147,0.00020003318786621094,0.0004000663757324219,0.1,1,0.1,rbf,"{'C': 0.1, 'degree': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
26,0.0005998611450195312,0.0004897846977350241,0.00019993782043457032,0.00039987564086914064,0.001,1,0.1,rbf,"{'C': 0.001, 'degree': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
706,0.0006000518798828125,0.0004899403160383116,0.00040001869201660155,0.0004899221467957266,0.1,2,0.1,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
866,0.0005996227264404297,0.000489590308479386,0.0004001617431640625,0.0004900962514388981,0.5,2,0.1,rbf,"{'C': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
186,0.0005998611450195312,0.0004897853244476733,0.00019979476928710938,0.00039958953857421875,0.005,1,0.1,rbf,"{'C': 0.005, 'degree': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
146,0.0012012004852294921,0.0003992145902772627,0.00039930343627929686,0.0004890467186920415,0.001,4,0.1,rbf,"{'C': 0.001, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
786,0.0004001140594482422,0.000490037694480031,0.0006001949310302735,0.0004900576735775427,0.1,4,0.1,rbf,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
266,0.0007997989654541015,0.00039990080111295437,0.00059967041015625,0.0004896295593640536,0.005,3,0.1,rbf,"{'C': 0.005, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
746,0.0006002902984619141,0.0004901350303799149,0.0003997802734375,0.000489628932452029,0.1,3,0.1,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667,0.13333333333333336,1077
1194,0.0010002613067626952,0.0006319582169698498,0.0005999088287353515,0.0004898237937843369,5,2,46.41588833612773,rbf,"{'C': 5, 'degree': 2, 'gamma': 46.41588833612773, 'kernel': 'rbf'}",0.5,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5333333333333334,0.04082482904638632,1101
1154,0.0005985736846923828,0.0004887380270214048,0.0004001617431640625,0.0004900975272633749,5,1,46.41588833612773,rbf,"{'C': 5, 'degree': 1, 'gamma': 46.41588833612773, 'kernel': 'rbf'}",0.5,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5333333333333334,0.04082482904638632,1101
1114,0.0012005329132080077,0.00040133105294135486,0.0003995418548583984,0.0004893375404369692,1,4,46.41588833612773,rbf,"{'C': 1, 'degree': 4, 'gamma': 46.41588833612773, 'kernel': 'rbf'}",0.5,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5333333333333334,0.04082482904638632,1101
1314,0.0006000041961669922,0.0004899014984783089,0.0008000373840332031,0.0004000188483286684,10,1,46.41588833612773,rbf,"{'C': 10, 'degree': 1, 'gamma': 46.41588833612773, 'kernel': 'rbf'}",0.5,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5333333333333334,0.04082482904638632,1101
514,0.00040073394775390624,0.0004907983297803371,0.00020003318786621094,0.0004000663757324219,0.05,1,46.41588833612773,rbf,"{'C': 0.05, 'degree': 1, 'gamma': 46.41588833612773, 'kernel': 'rbf'}",0.5,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5333333333333334,0.04082482904638632,1101
554,0.0006002426147460937,0.0004900986175107507,0.0003998279571533203,0.0004896872457665585,0.05,2,46.41588833612773,rbf,"{'C': 0.05, 'degree': 2, 'gamma': 46.41588833612773, 'kernel': 'rbf'}",0.5,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5333333333333334,0.04082482904638632,1101
